"","H005","H010","H011","H012","H013","H014","H015","H016","H017","H019","H020","H021","H023","H027","H028","H029","H030","H031","H033","H035","H036","H037","H038","H039","H040","H041","H042","H043","H044","H045","H046","H047","H048","H049","H051","H053","H054","H055","H056","H057","H058","H059","H060","H063","H065","H066","H069","H072","H073","H077","H078","H079","H080","H081","H082","H084","H088","H089","H090","H093","H094","H095","H099","H100","H101","H102","H103","H104","H105","H107","H108","H109","H110","H111","H113","H115","H117","H118","H135","H148","H163","H164","H165","H167","H169","H171","H173","H187","H192","H194","H225","H228","H231","H233","H234","H236","H238","H239","H240","H242","H243","H246","H247","H249","H255","H257","H260","H265","H266","H270","H271"
"H039",0.00210989624051289,0.00198112041407358,0.00308069909794333,0.00124487153854312,0.00175078961334878,0.00117356216433349,0.00126796547743231,0.00221093936069101,0.00142891373996628,0.00180646534511908,0.00572305529788629,0.0285579212331209,0.000983619058497832,0.00071639952540903,0.00587872825362916,0.00147681865854006,0.00218251361926697,0.00195381527843291,0.0337750256873134,0.00270301911550119,0.00735605547927341,0.00227564848038067,0.00343549952419397,0.5,0.0250479355358767,0.00220529570386115,0.000885642379247348,0.000920443813383409,0.00193306528802591,0.00124856962235491,0.00324712804042121,0.00213743275731598,0.00138424719502122,0.00338674659017404,0.00327691759876312,0.00411480255922213,0.00448950327537136,0.00429511871683691,0.00473974897944232,0.00294176622666446,0.000954304343100418,0.00401162409460646,0.00264300702576368,0.00168633912720049,0.00234871696884461,0.000887853771091745,0.00148671968084277,0.00167172078671753,0.00303058780623068,0.000694478037674667,0.00363310000576233,0.000844595432015359,0.00113983886027222,0.00332744838162641,0.0120006087202503,0.000701320240474161,0.0041183166586368,0.0028673338194731,0.000999363854503756,0.000927924305287744,0.00781441401533002,0.0136246350192268,0.00350391169863028,0.00265668423389908,0.00537755859908662,0.00383413530278851,0.00219944698464288,0.00140597173416805,0.0031948538493595,0.00211564702589635,0.0147570767211354,0.00162643308181919,0.00176493161825259,0.00115440358034944,0.00168544975823644,0.00147738776515505,0.0184543008518044,0.0160899744963914,0.0288616203854066,0.000937942901131624,0.00325034138037298,0.000807220928276942,0.00996549665929852,0.00145473209043687,0.0253367071513927,0.00192340850721415,0.00165249788121501,0.00100791721810527,0.00407100056417368,0.00370781250667766,0.0169407191717222,0.00159616242676376,0.000821452547372292,0.000841336509072854,0.00233270766676644,0.00224229716128813,0.00130260748090912,0.000736071214311108,0.00167040817247241,0.00155681803818168,0.0027626943788897,0.00090597829532499,0.0228618516573862,0.00112576913627795,0.000881645625072396,0.00188064329784601,0.00124894519434123,0.000729834069564331,0.00479957979529032,0.00197486133532928,0.0131341358050047
"H040",0.00317545938587976,0.00244109535542133,0.00815287721677635,0.00174323440117361,0.00346397779391063,0.00138083344671552,0.00229810593271945,0.00325304532755625,0.00192449611795503,0.00138719693311621,0.003242785795944,0.00360848923119367,0.00159165533985839,0.00126943263551221,0.00309807189841936,0.00289377359801587,0.00145361819436148,0.00237798101472227,0.00624612240979304,0.0103537483761498,0.00278591752951823,0.00337388107774873,0.00370856913540061,0.0250479355358767,0.5,0.00180819232840044,0.00111527172989431,0.00125296961063815,0.0104035151576987,0.00159409459340418,0.00276713660309798,0.00178426504195716,0.00215736237746865,0.0172402178441583,0.0186114813794785,0.00410280412546176,0.00429017668551914,0.00185206660158979,0.00205731377891056,0.00385104094121407,0.00138923989712696,0.00234415094033134,0.00312425321377702,0.0100616557575464,0.00227943419408644,0.00103516329534952,0.00216285024202567,0.00235531640768915,0.0202390490787333,0.000766502799013593,0.00145940662448294,0.00123110692198092,0.00156873354566062,0.00314481379347312,0.00202329026917749,0.00100687150611042,0.0148081067120417,0.00175992718752571,0.00514557623187801,0.00165071866957274,0.00206997019997313,0.0085716716839044,0.00338584022280243,0.00298918157741504,0.00409218747998386,0.00608891012214966,0.00183080178600794,0.00161875815185265,0.00246750758766123,0.00179108641027524,0.00216674002359508,0.0018692642301013,0.00261708056014544,0.00102719821697115,0.00242991553164228,0.00161070574708761,0.00759865974805728,0.00249179395230094,0.0376114375744535,0.000854658020309128,0.00308104011458307,0.000799206099724253,0.0180000145384473,0.0012153744657028,0.0216634632803166,0.00155530912898744,0.00211866186440614,0.00113040131486124,0.0123576451869732,0.00421250619505128,0.0218181651434543,0.00228141917061328,0.00106434407944941,0.000889760400780499,0.00206849239839617,0.00294492449313075,0.00181219951327911,0.000847168091609253,0.00198790083179941,0.00127928081037073,0.00261536534659121,0.00102841579792649,0.0192238912230108,0.00155821661327787,0.000956028070640352,0.00219978530903958,0.00141337621706068,0.000910558196550477,0.00493797383698141,0.00249887390759787,0.00629813310809475
"H041",0.008414345110322,0.00138516809462361,0.00134651623874976,0.00281997941896638,0.00458094769316257,0.00109601876829624,0.00203398112715981,0.00431643237665883,0.00873284613385194,0.00156029033668809,0.0208949021878942,0.00375106569231204,0.0011856946759662,0.00155679860857267,0.0176469031024586,0.00140336428264656,0.0127181211382008,0.00195338517549886,0.00313642177709815,0.0135960219070986,0.0116014666186973,0.00180281899091973,0.00294793606035154,0.00220529570386115,0.00180819232840044,0.5,0.00144816523119869,0.000888454056065695,0.0041540404827471,0.00378429982517127,0.00189206794484118,0.0154855251398109,0.00151346732414803,0.00342021850990797,0.00150931004457865,0.00196865111979856,0.00141191842350197,0.00444214600301326,0.008308661946036,0.0051833909497975,0.00121887214626464,0.0134102824956518,0.00241837976025856,0.00272037056999971,0.00321774836823264,0.00149653658725077,0.00382188226867613,0.00176457234669831,0.00495352436954564,0.000895483435809618,0.0018928451177746,0.00138221069402532,0.00197031836518773,0.0032443424449871,0.00301833546142479,0.00163018634395065,0.00133152207480943,0.00784138035977541,0.00127254057921072,0.00226760631910335,0.0463424049850163,0.00144082099787763,0.00325736748792635,0.0133237075363629,0.00496912529768754,0.0019068675047289,0.00165475369247017,0.0182310660392718,0.0156106549764571,0.0024874863465332,0.00371383026630929,0.00233048142424924,0.00178774846509546,0.00289902033958687,0.00340069363117225,0.00336963635662391,0.00147559649420589,0.00458189769231351,0.00212319645598395,0.000851194576962131,0.00514571095147247,0.00131331662282634,0.00206321987446011,0.0019920264519745,0.00223318770785758,0.00128359652916638,0.00127016904838667,0.00216030083784992,0.00126972037096822,0.0087754110891053,0.0022461812904021,0.00143845360843047,0.00120391548634809,0.00193583160565755,0.00156185058921514,0.00205938177047915,0.00225730658862428,0.0013985017495871,0.00345792411419587,0.00169317742917075,0.00357503459670844,0.00296992188982315,0.00225428821534301,0.00308497022915782,0.0133960227216284,0.00374651118397606,0.00408580745243202,0.00314837888422085,0.0175422679747116,0.00269900019622585,0.00338548691054329
"H042",0.000652713670838479,0.0094984758387799,0.0013714178146591,0.0175051617458139,0.00268776713069906,0.00442907935360554,0.00211016362558828,0.00117383220403079,0.00812677152140152,0.000785193335217332,0.000650387475941224,0.00135625252035725,0.00434372799089625,0.00429573501246022,0.00115359230296002,0.00184075730474155,0.00411304263688043,0.00142162648712616,0.000870784816567058,0.00114775777558482,0.00147543015452831,0.00159703192210549,0.00138550933374778,0.000885642379247348,0.00111527172989431,0.00144816523119869,0.5,0.0423613003333161,0.000504913162512444,0.0143029541634306,0.00135351431000318,0.0075551038661187,0.000744320003465116,0.00200211166890344,0.0013639169894064,0.000535514652541507,0.00115468897070855,0.000834665101782284,0.000854748398930145,0.000541028056287795,0.000606068510223205,0.00178510484458671,0.00196424133880894,0.00138180506036932,0.00527147605378402,0.00493572547866392,0.00364627350554081,0.000514209160535518,0.000547588401099161,0.0354009455594243,0.00369809413926935,0.00610774480838701,0.0325648654749266,0.0010712279082108,0.000866429090229408,0.004322873389074,0.00134689996730407,0.00137722854642789,0.00129352626122998,0.00552571067512626,0.00118064413647883,0.00191603615331734,0.00269783997278507,0.00101111270659208,0.00244154867477185,0.00585382538642397,0.00049828626971289,0.00482460250412092,0.00154925933465624,0.00322339870779822,0.000916796698135455,0.00258518714911675,0.00192216187617234,0.0146501475162446,0.00112155147950606,0.00137896580599296,0.00341619191867278,0.00183815534913689,0.00104091536205343,0.0301351924710144,0.00127152077996525,0.0146712424353182,0.00659268716588489,0.0228018200878642,0.000675657154014643,0.00404074811855739,0.00079732653559395,0.00345113541392607,0.00113390405934722,0.000591210883677018,0.0013023147065664,0.000439035857671218,0.00932294743695965,0.00717264217307476,0.00451816905164115,0.00179178098056304,0.00979668996893155,0.0176915824554152,0.00136406283693805,0.0049161799025838,0.00743983433375663,0.0024753628711897,0.000790186638938574,0.00229895335634001,0.00247171247128951,0.0110686594227955,0.0026105114595674,0.00354415113185706,0.000620351370467229,0.000696089339801359,0.000511514203021049
"H043",0.000594759604139466,0.0206218847827323,0.000930941850705187,0.0109004013742014,0.00152884710544273,0.0060319945727583,0.00265439496081554,0.000965905331008614,0.00212395389481794,0.000706829123980839,0.000744735818337667,0.00128160144380751,0.0122417003266367,0.00433504111920109,0.00112392660868436,0.00193993025421651,0.00310199503153116,0.00173301926729722,0.00120259066507761,0.00139178098226313,0.00184044670287704,0.00197759023720055,0.00108851669626601,0.000920443813383409,0.00125296961063815,0.000888454056065695,0.0423613003333161,0.5,0.000489823235340213,0.00318988723156772,0.00146275625494825,0.00211273386891197,0.000771091960096863,0.0046682403053072,0.000990782795226832,0.000504880962670541,0.00140418678934372,0.000691491283872027,0.000976409127429733,0.000506223925544007,0.000658728702512059,0.00118989735451131,0.0013612340582487,0.00196801987527325,0.00357569725928625,0.0146231581539726,0.00203283727639216,0.00045515942922007,0.00053137681304431,0.044036021190452,0.00668142918621673,0.00253366257721329,0.00543846162549907,0.000983405355937321,0.000864185137492493,0.00345017821376737,0.000940941905246713,0.00154019937294212,0.00177442026395378,0.00298913529462137,0.00101121202560452,0.00529007801746969,0.00287693118925366,0.00102734109621382,0.00523445198715699,0.0259690697639684,0.000446216663385596,0.00166624545401014,0.00121596531071875,0.00246588555133533,0.00067111877558735,0.00230695934527018,0.00201054962281112,0.00401577016439127,0.00145891837302071,0.00105343286226456,0.00735181516187212,0.00104492209709789,0.000795419758355192,0.0341396606637571,0.000961959573643855,0.0247675680515494,0.00186606224757497,0.0228293675110229,0.000926513303775366,0.00294134580047815,0.000808658588858619,0.00292352178955183,0.0010418678008847,0.000784146998737911,0.00113169653485295,0.000404378450153789,0.025475821252481,0.0109145781371738,0.00463500496241596,0.00135452363160278,0.0028508211968583,0.0281329783169558,0.000756524177571709,0.00891106313925809,0.00192874706502861,0.00253443312008889,0.000894559230966366,0.00202526368840224,0.00177684277960607,0.00552277411363883,0.00152563422938553,0.00229128438253486,0.000674292496391894,0.000749071982038311,0.000535572631177679
"H044",0.0323641916056624,0.00101661255007264,0.00150744157509996,0.00107911669005653,0.000567279323280242,0.00342901721604888,0.001855145161686,0.00230129001335318,0.000692974894724982,0.00855338129320057,0.00250212021557629,0.00225448298280234,0.00186465153606848,0.0120591065588763,0.00122912799437469,0.00436034836746309,0.00116611869793264,0.00429608440321125,0.00107758583297826,0.00213120087072166,0.00116907704670618,0.00495029448612812,0.00192496843265147,0.00193306528802591,0.0104035151576987,0.0041540404827471,0.000504913162512444,0.000489823235340213,0.5,0.000853372722306595,0.000780433190949066,0.00104160530517993,0.0204720524202557,0.0109689287277254,0.00569740179028632,0.00817343667755124,0.00106847241556849,0.00200421937211842,0.00165444044467895,0.00379600993458903,0.0169167177948151,0.00237482529783573,0.000815556673282598,0.00322243000008032,0.000922750757017478,0.00153091800215548,0.00131297474115609,0.0435403698359944,0.0152958943812371,0.000458810106791808,0.00136946770638999,0.000888733806101584,0.000809343955916321,0.000859113447453642,0.0036828669615636,0.00174836100069466,0.00126198564928575,0.00263561984606782,0.0183355071864762,0.00131807777096154,0.00383268724117432,0.000993365340167091,0.00160929880761673,0.00189263144583457,0.00107585046101284,0.000945223051593927,0.0359462126171359,0.00141698963072888,0.0016311427097776,0.00175743553368292,0.00287340760135171,0.000631865846154375,0.000966205571162699,0.000897092111998041,0.00346155736291688,0.00607304540012397,0.000869103914413825,0.00270223952095689,0.00258440448224078,0.0009702723801554,0.00200248906013223,0.000480893695501464,0.00114647919090415,0.000656286395781761,0.00228913257752454,0.00073991167312269,0.0239743938318777,0.000606435093950637,0.00318739939436096,0.00218856961377666,0.00127615844027665,0.0462971610383538,0.000582429273098441,0.000683972275477548,0.00055241339503054,0.00138090472367285,0.000819618878627733,0.000448207744617308,0.00908936271320003,0.00115999254175146,0.00153029011964666,0.000632111084776773,0.00274214469897436,0.00155523295125144,0.000779968250623429,0.00120438062572339,0.000595312375112063,0.000792576348633945,0.00297826247431041,0.00998582260116245,0.0175208058242197
"H045",0.000856216020829403,0.00297394139306415,0.00183717781469123,0.0107965189455659,0.0125595614050128,0.00156642453709302,0.00213175066036902,0.00214742725326858,0.0347331014779831,0.00143206369670763,0.00117889482089641,0.00191419673045451,0.00193142104024655,0.00368665914794442,0.00221132230541987,0.00124595756456923,0.00411977384623815,0.000929728013244932,0.00130842721912536,0.00108984415781808,0.00121733489196867,0.0018216560364382,0.0024488015814184,0.00124856962235491,0.00159409459340418,0.00378429982517127,0.0143029541634306,0.00318988723156772,0.000853372722306595,0.5,0.0035565831307737,0.0262743784842603,0.000670004146246184,0.00241757108934582,0.00188482134784584,0.000956894178989112,0.00112848670372,0.00164533865792187,0.00125300692639213,0.000821510576905513,0.000713217797710087,0.014060442136489,0.002446068418985,0.00172590891842216,0.00876824249779784,0.0130567540618018,0.0127242491175087,0.00120060671218975,0.000751147333002835,0.00255463172630054,0.00162858471050528,0.00725433588999047,0.0169424141582236,0.00148476298000046,0.00152124788679708,0.00326347125375785,0.00205120289271417,0.00121902911500225,0.00156438030062796,0.0022112619398027,0.00298849860525518,0.00175543002447111,0.00256414047696599,0.00192187662427194,0.00260667275637704,0.00264410027620163,0.00120727501164119,0.00922006032408984,0.00227578867123166,0.00760755886536708,0.00234157364817003,0.0117560439891391,0.00190581639425408,0.00550297154004438,0.00136893439451337,0.000980603575836193,0.0024732886418506,0.00351569517304939,0.00150979657265118,0.00239861955508108,0.00201055194289759,0.00158816449948969,0.0126682946156398,0.00354878424738382,0.000848672301714862,0.00475136742333822,0.00138185074227967,0.0225600856585594,0.00140866757004371,0.000769922135411653,0.00191730923422994,0.001095916982243,0.00224251066798235,0.0017898672945376,0.0048077248409866,0.00122244010131527,0.0169931689500543,0.0021177592168145,0.0116369170369504,0.00144715838115567,0.0152218983596073,0.0135826664942785,0.00122388550611271,0.00424474041673178,0.00828112447673787,0.0241867149097707,0.0118924833555348,0.00448651584647849,0.00083598792875372,0.000674424892553566,0.000900189958749691
"H046",0.00096345493094598,0.00252971844530305,0.0089608865421561,0.00152929022265094,0.0125251441634809,0.00236637315461899,0.00242580924261535,0.00325385524463165,0.00528030916226194,0.000835416240900126,0.00188005429288635,0.0196210795647401,0.00199557175934582,0.0027930912351112,0.00390454744873213,0.00164636974259408,0.00254884223307515,0.0018198732513893,0.00701147556393453,0.00252308061798132,0.00198024044307236,0.00167997165565757,0.0164925006582636,0.00324712804042121,0.00276713660309798,0.00189206794484118,0.00135351431000318,0.00146275625494825,0.000780433190949066,0.0035565831307737,0.5,0.00191111150293098,0.000584293140768319,0.00388429199376047,0.00399417766104609,0.000757236166906336,0.021614123832847,0.00280934778221682,0.0048529839804457,0.00171341991157601,0.000655213432450165,0.00971353165336652,0.0181112915629662,0.00297978115615605,0.00146375897220764,0.0137821100387961,0.00201875421265946,0.000922515815329679,0.00188771172152481,0.00128132434078198,0.0119067823255922,0.00253632183638819,0.0021042052685698,0.0156280212365261,0.00557327845299914,0.0033197815707801,0.0196554172047475,0.00133737741547657,0.00107676543044169,0.00213276510235883,0.0025621751986366,0.0029239924988421,0.00215434320776788,0.00259678187696885,0.00200200697671796,0.00168240994910893,0.00110302610601549,0.00293574121309575,0.00209424067091436,0.0027637332606644,0.00550774989974511,0.0166624983352679,0.019105712211178,0.00256777531859795,0.00226427517790584,0.00226669492713582,0.00182912972581482,0.00318702170380158,0.00326356063718918,0.00169389910996352,0.011827396724589,0.00124387573745858,0.00299226608407438,0.00171712257253917,0.00249647867748545,0.0034590745477754,0.000705529027347778,0.0113774159868119,0.00301140493789505,0.00203294676200939,0.00943006958206521,0.000684749306941151,0.0024876515377382,0.00248561209024824,0.00411093833041132,0.0149948164831577,0.00222283409302798,0.00123217801797134,0.00232935123000152,0.0028965282007845,0.00393752614980978,0.0159669275940129,0.00270341738222901,0.00813831393041444,0.0054288790575375,0.00172176494190779,0.014390025459456,0.00447656931027601,0.00208376174049379,0.000665368524949091,0.00152676295687211
"H047",0.00130451795631007,0.00230549057293411,0.00232896403680055,0.0149856479077874,0.00519093034521994,0.0012696655264615,0.00162713442798968,0.00199868991405787,0.0286281038330179,0.0021700729210292,0.00167725810386996,0.00255649900518442,0.00163694931130746,0.00238276346812573,0.00243366574652998,0.00178331792632425,0.0194677993817817,0.00143685514126984,0.00179882392812716,0.00143535879189249,0.00194333131915736,0.00310166250528716,0.00243975608293852,0.00213743275731598,0.00178426504195716,0.0154855251398109,0.0075551038661187,0.00211273386891197,0.00104160530517993,0.0262743784842603,0.00191111150293098,0.5,0.000816789094045908,0.00255765845656943,0.00228298044775856,0.00146509932721019,0.00139883844714561,0.00777542662731738,0.00299063953228794,0.00164337156842084,0.000913442462080023,0.00386274148597118,0.011528148939271,0.00155855606010958,0.0086338754333017,0.00251359124619239,0.0121637548687358,0.000921998714693996,0.00107041983986305,0.00194615536086546,0.00183809031428081,0.00379335729547098,0.0121323515118965,0.00194306105058448,0.00280249197943883,0.00266243896328628,0.00269309134853754,0.00187969066489026,0.00127759318069679,0.00171955789027945,0.0136498165138861,0.0017893453461607,0.00356110383938389,0.00220628223600475,0.00391905720487663,0.00310581717487737,0.0010635236522572,0.00615187120979018,0.0101214349540888,0.0115343709800507,0.00898821936372709,0.00307258989511047,0.00203014546743518,0.00392827199909259,0.00171600243892886,0.00192572866067888,0.00299200633923608,0.0236167574914588,0.00177713047880083,0.00156382663122284,0.00262964912377509,0.00153033124257959,0.0126947396867973,0.00367162665418945,0.00106672801237918,0.00303426492946038,0.00179865037114045,0.00406852062940769,0.00177066810968082,0.00112641084068168,0.00251970915306886,0.000903980972086454,0.00175085608041732,0.0026718402652055,0.00366208916291116,0.00217155124931533,0.0151808026794668,0.00188186740189606,0.00258457550941431,0.00142030811741755,0.0181108026128759,0.00271673623047364,0.00127718938718575,0.00173088918402347,0.00336626135035416,0.0325480183109667,0.00467682561659354,0.00275598509044596,0.00139054065051461,0.000958301946820571,0.000972742668047833
"H048",0.0107788548433534,0.00106716682336761,0.0012607981567456,0.000982329320755933,0.00046903562430616,0.0127089281726395,0.00207464665090477,0.00172146994241027,0.000533661740528784,0.023669702561791,0.00169903869388242,0.00141252960716833,0.0022750398631965,0.00144337462906954,0.00135387354723661,0.00355250332300681,0.00115800131008989,0.00483008436257723,0.000922216801611145,0.00386236501897828,0.00107431311136639,0.00783423058608162,0.00094299865562841,0.00138424719502122,0.00215736237746865,0.00151346732414803,0.000744320003465116,0.000771091960096863,0.0204720524202557,0.000670004146246184,0.000584293140768319,0.000816789094045908,0.5,0.00183044239590134,0.00192741079698533,0.0322658619991513,0.00102653178036651,0.00289455097299315,0.00142931307720186,0.00318746446694532,0.0279027084202343,0.00149250468426876,0.000637840232865545,0.00265290023466326,0.00104876628523614,0.000811285178019293,0.00147492981329225,0.0211647047001402,0.00340588753964485,0.000779284410029906,0.00200620490093992,0.000554149812073991,0.000437775629133336,0.000835852545323276,0.00293050617474048,0.000621084631384618,0.000863794339447897,0.00314335455506574,0.0202651383942349,0.00134984249834388,0.00310921910906032,0.000951604875626028,0.00160337965756257,0.00116674267737928,0.000825883748960867,0.000724410945262958,0.0150006042501534,0.00121566966672694,0.00244151002664498,0.000886874814118812,0.00272476909437582,0.000504569309699017,0.000674232526739447,0.0010853818621585,0.0030315362739944,0.0137152733783213,0.000793353943755721,0.00192110150221507,0.00472238580670747,0.00167145108313704,0.00145519981380917,0.000876750183187849,0.000884277887862239,0.00427731657594972,0.00303533035014172,0.000430912137518027,0.0282120265645643,0.000460743786281362,0.00219241622374662,0.00374007634406164,0.00103387452638595,0.0200629364697123,0.000653783719573479,0.000975765851909016,0.000424100434740815,0.00147945504611151,0.000473452406405614,0.000642114439470544,0.0101221685135609,0.00206251822097031,0.000843512604754361,0.000412894883891669,0.00184482885040928,0.000776095481056081,0.00052289692376867,0.0014276948384752,0.000445528671654966,0.00039624468457371,0.00370182933955748,0.0889883900096297,0.00463313046881267
"H049",0.00258548810388924,0.00144502091698427,0.00287381781013104,0.00231122317580305,0.00108336973054508,0.00158055545322412,0.00218581734929834,0.0254054649293381,0.00206762936725839,0.00130005652058866,0.00638624629756646,0.011903319045828,0.00224839578678826,0.00143274531578115,0.00327293394539439,0.00218092913286749,0.00173753545531642,0.00185034888931008,0.00397715555454092,0.00378249506856546,0.0036532196443649,0.0156427910843147,0.0366744855165461,0.00338674659017404,0.0172402178441583,0.00342021850990797,0.00200211166890344,0.0046682403053072,0.0109689287277254,0.00241757108934582,0.00388429199376047,0.00255765845656943,0.00183044239590134,0.5,0.00328590679236307,0.00183184025105233,0.00307793402505416,0.0018190136026232,0.00333646882826358,0.0023323140422172,0.00143202988788498,0.0152244152353464,0.00345527893454651,0.017145692408517,0.00142415393758528,0.00167744992739881,0.00205686874898187,0.00372373482963937,0.00375614993303263,0.00168378182983773,0.0044951415316322,0.00106283246370419,0.00159625711725969,0.00419006002056475,0.00228814674264855,0.00113755784211623,0.0030213607776774,0.00173207096084514,0.00312198429911967,0.00177956088267225,0.00382500336967532,0.00176303811052218,0.00294072600630206,0.0270839418481409,0.00486319187579072,0.0113249041945347,0.00324019228590633,0.00274983656229954,0.0023416666892818,0.00127044535944964,0.002413112754711,0.00133886870320881,0.00394763263527193,0.00126099267611694,0.00709636249283467,0.00316319477218614,0.00248291727920595,0.00590418241872372,0.00403786213507964,0.00157516670015744,0.0139017852070964,0.00138435225601858,0.0021088134509765,0.00143959512592653,0.00267188699097373,0.00112338070097625,0.00178957720662064,0.000943721523868855,0.00241599652660748,0.00399872177103819,0.00260119581225072,0.00670419217640378,0.00190276706221946,0.0012997138867348,0.00127303580825709,0.00279741013204549,0.00182483109954023,0.00149049937268068,0.014296604976115,0.00225521051221424,0.0243044948587261,0.00106901286348476,0.00296477377060238,0.00116361327475496,0.00131993350337985,0.00265746867679494,0.00122326319498617,0.00116714365047219,0.0119191446182714,0.00164458825600045,0.0032800534304587
"H051",0.00367261998489182,0.0023570398901195,0.0480532250818727,0.00239790752588374,0.00112989041428395,0.0078420357786273,0.00339672835251731,0.00933076066345151,0.00211188561319843,0.00631450158305761,0.00236156878409963,0.00190548674310328,0.00207717258545608,0.00161544896924705,0.00270117211206765,0.00706093084544981,0.00155686922483009,0.00283724811593078,0.00247636775563494,0.00665637469129901,0.00179165297221275,0.014514419772823,0.0033460094771128,0.00327691759876312,0.0186114813794785,0.00150931004457865,0.0013639169894064,0.000990782795226832,0.00569740179028632,0.00188482134784584,0.00399417766104609,0.00228298044775856,0.00192741079698533,0.00328590679236307,0.5,0.00207172609463727,0.00671212226968453,0.0022070841894793,0.00162859696409762,0.00339159630624735,0.00239091971000666,0.00178318216503561,0.00443418987282262,0.00924753890743316,0.0024247686130531,0.00125558970782972,0.00250604567467059,0.00211415955811751,0.013369843123496,0.000886579412799849,0.00202855051524113,0.00860805678931913,0.00225153535047513,0.00391240757648882,0.00174353069965384,0.00157669301832954,0.0344127987026759,0.00165026990238881,0.00275156228638024,0.00221210026258077,0.0016573828184091,0.00303074112739297,0.00444310190019131,0.00252667771303859,0.00788707150013882,0.00342463665193142,0.00186236869479552,0.00169236977424705,0.00202790921960501,0.00289398540721942,0.00139657639330768,0.00114886042535345,0.00375459250837687,0.00174635550275759,0.00281660836595582,0.00291447944406322,0.00224070292326454,0.00233052127813927,0.00634829108506733,0.00142852090388895,0.00275093418912527,0.000884878787927541,0.0171156593558742,0.00140674570272765,0.00472031301429344,0.00198506393120109,0.00338576609518177,0.00133297296829979,0.0416087774554083,0.00227902133170254,0.00854217748957694,0.00228609522545201,0.00114992299162196,0.00160097531887873,0.00150936876149094,0.00848780728516743,0.00246298526904955,0.000960101561425166,0.00178070650352575,0.00203409547230148,0.00239124235521389,0.000986900196897808,0.00458152389557916,0.00137026968454217,0.00095456147957425,0.0051268252596946,0.00109249654206054,0.00127782300752778,0.00237384121214585,0.00179294524717316,0.00221006366264381
"H053",0.00574369284038784,0.00108026223355669,0.00171785876639998,0.00140877045797909,0.00105465169755179,0.00688400495642525,0.00140383914745458,0.00183937858961123,0.000839708710891697,0.040364908790806,0.00290167139902041,0.00229992327968857,0.00157451890964425,0.000944806739571962,0.00142013830218598,0.00413997098451808,0.00104425204253003,0.0129243321188983,0.00204542371556845,0.00237987098694592,0.00292394941863863,0.00783203730752028,0.00122112610887326,0.00411480255922213,0.00410280412546176,0.00196865111979856,0.000535514652541507,0.000504880962670541,0.00817343667755124,0.000956894178989112,0.000757236166906336,0.00146509932721019,0.0322658619991513,0.00183184025105233,0.00207172609463727,0.5,0.001422940356004,0.0177968219610286,0.00414378467639142,0.0153628106284213,0.0262449852765585,0.00252081751643001,0.000910502403107292,0.00146043166449053,0.00202470371297606,0.000656095877031171,0.0011113625132248,0.00832658465736619,0.00414518878427695,0.000582520608532685,0.00215694284740987,0.000434956351124775,0.0005117913095097,0.000814991062165776,0.0102095997427148,0.000529411237433053,0.00144576184333456,0.0136732455832706,0.00707911361282693,0.000934451032789287,0.00316064948301643,0.00136581484519553,0.00287958589314763,0.00182769864524401,0.00144000828989261,0.000843141951502076,0.0176646729367092,0.00181850442696987,0.0116840838632886,0.00125435938926307,0.0136979716191724,0.000620644086033546,0.000718284497837599,0.000991411876875719,0.00297799081177662,0.00424659933586473,0.00119067451222335,0.00342653251412171,0.00731238457625016,0.00100606443376592,0.00135900187212277,0.000861096067724103,0.00137366982793226,0.000777788406572392,0.00254141272656822,0.00046490918651438,0.0321520177112077,0.000537492495214411,0.00225528443974409,0.00308218199138948,0.00194773238275883,0.0173908839670398,0.0005682738459434,0.000856776833828179,0.000538603145056123,0.00134371683432257,0.000555890894147296,0.000600680576574666,0.0138673247902614,0.00173798658613992,0.00115544001347987,0.000544631194337288,0.00210873347689578,0.00115680990611767,0.000903304857527189,0.00217369443508109,0.000992041153346062,0.000524028111270454,0.00303839795733667,0.0332744376179397,0.00391893039571796
